"id","pop","loc","city","X_id","state"
"28129",2326,"[ -122.914189 , 41.468303]","SAWYERS BAR",96027,"CA"
"28130",1843,"[ -121.460562 , 41.03931]","FALL RIVER MILLS",96028,"CA"
"28131",469,"[ -123.09781 , 41.256978]","FORKS OF SALMON",96031,"CA"
"28132",2363,"[ -122.883207 , 41.617027]","FORT JONES",96032,"CA"
"28133",640,"[ -122.622868 , 40.703517]","FRENCH GULCH",96033,"CA"
"28134",162,"[ -122.537122 , 41.510485]","GAZELLE",96034,"CA"
"28135",3337,"[ -122.164937 , 40.042997]","GERBER",96035,"CA"
"28136",703,"[ -122.525829 , 41.612512]","GRENADA",96038,"CA"
"28137",1885,"[ -123.388045 , 41.801802]","HAPPY CAMP",96039,"CA"
"28138",150,"[ -121.463687 , 40.767673]","HAT CREEK",96040,"CA"
"28139",2671,"[ -123.163416 , 40.550431]","HAYFORK",96041,"CA"
"28140",905,"[ -122.526528 , 41.907738]","HORNBROOK",96044,"CA"
"28141",379,"[ -123.013919 , 41.833732]","HORSE CREEK",96045,"CA"
"28142",205,"[ -122.654023 , 40.431795]","IGO",96047,"CA"
"28143",606,"[ -123.062671 , 40.768187]","HELENA",96048,"CA"
"28144",174,"[ -122.819693 , 41.863699]","KLAMATH RIVER",96050,"CA"
"28145",1709,"[ -122.359281 , 40.958775]","LAKEHEAD",96051,"CA"
"28146",2461,"[ -122.842591 , 40.745986]","LEWISTON",96052,"CA"
"28147",3363,"[ -122.099175 , 40.049735]","LOS MOLINOS",96055,"CA"
"28148",2797,"[ -121.214896 , 41.111407]","MCARTHUR",96056,"CA"
"28149",1743,"[ -122.13562 , 41.252108]","MCCLOUD",96057,"CA"
"28150",1945,"[ -121.944472 , 41.883028]","MACDOEL",96058,"CA"
"28151",344,"[ -121.836521 , 40.433125]","MANTON",96059,"CA"
"28152",1281,"[ -122.111088 , 40.565316]","MILLVILLE",96062,"CA"
"28153",172,"[ -121.524807 , 40.328826]","MINERAL",96063,"CA"
"28154",4246,"[ -122.463799 , 41.724294]","MONTAGUE",96064,"CA"
"28155",823,"[ -121.923313 , 40.912378]","MONTGOMERY CREEK",96065,"CA"
"28156",6719,"[ -122.324017 , 41.317435]","MOUNT SHASTA",96067,"CA"
"28157",1160,"[ -122.040932 , 40.68631]","OAK RUN",96069,"CA"
"28158",213,"[ -121.458476 , 40.62557]","OLD STATION",96071,"CA"
"28159",3905,"[ -122.239805 , 40.576661]","PALO CEDRO",96073,"CA"
"28160",773,"[ -121.764952 , 40.351415]","PAYNES CREEK",96075,"CA"
"28161",119,"[ -122.918013 , 40.316528]","WILDWOOD",96076,"CA"
"28162",25180,"[ -122.238281 , 40.179535]","RED BLUFF",96080,"CA"
"28163",21,"[ -122.988183 , 41.77364]","SCOTT BAR",96085,"CA"
"28164",311,"[ -123.243762 , 41.886589]","SEIAD VALLEY",96086,"CA"
"28165",294,"[ -122.49685 , 40.610896]","SHASTA",96087,"CA"
"28166",3681,"[ -121.885668 , 40.504959]","SHINGLETOWN",96088,"CA"
"28167",362,"[ -122.723919 , 41.061548]","TRINITY CENTER",96091,"CA"
"28168",3188,"[ -122.935303 , 40.731701]","WEAVERVILLE",96093,"CA"
"28169",5506,"[ -122.384803 , 41.439466]","EDGEWOOD",96094,"CA"
"28170",593,"[ -121.877076 , 40.65255]","WHITMORE",96096,"CA"
"28171",9151,"[ -122.637604 , 41.720558]","YREKA",96097,"CA"
"28172",5566,"[ -120.545584 , 41.476742]","ALTURAS",96101,"CA"
"28173",1774,"[ -120.627397 , 39.784745]","CROMBERG",96103,"CA"
"28174",991,"[ -120.151551 , 41.475871]","CEDARVILLE",96104,"CA"
"28175",470,"[ -120.175212 , 39.805683]","CHILCOOT",96105,"CA"
"28176",84,"[ -120.560458 , 39.74326]","CLIO",96106,"CA"
"28177",1370,"[ -119.482784 , 38.502903]","COLEVILLE",96107,"CA"
"28178",285,"[ -120.323549 , 41.862555]","DAVIS CREEK",96108,"CA"
"28179",985,"[ -120.107693 , 40.000799]","DOYLE",96109,"CA"
"28180",169,"[ -120.025421 , 39.445746]","FLORISTON",96111,"CA"
"28181",226,"[ -120.161983 , 41.864441]","FORT BIDWELL",96112,"CA"
"28182",1518,"[ -120.171271 , 40.148492]","HERLONG",96113,"CA"
"28183",2655,"[ -120.50982 , 40.296325]","JANESVILLE",96114,"CA"
"28184",234,"[ -120.181424 , 41.668208]","LAKE CITY",96115,"CA"
"28185",23,"[ -120.253975 , 40.362788]","LITCHFIELD",96117,"CA"
"28186",1500,"[ -120.229662 , 39.662974]","LOYALTON",96118,"CA"
"28187",850,"[ -119.807275 , 38.76473]","HOPE VALLEY",96120,"CA"
"28188",376,"[ -120.389508 , 40.182763]","MILFORD",96121,"CA"
"28189",3685,"[ -120.466858 , 39.810883]","PORTOLA",96122,"CA"
"28190",89,"[ -120.16001 , 40.831705]","RAVENDALE",96123,"CA"
"28191",286,"[ -120.4442 , 39.651699]","CALPINE",96124,"CA"
"28192",311,"[ -120.624135 , 39.559248]","SIERRA CITY",96125,"CA"
"28193",355,"[ -120.347789 , 39.594294]","SIERRAVILLE",96126,"CA"
"28194",340,"[ -120.406847 , 40.350863]","STANDISH",96128,"CA"
"28195",19347,"[ -120.646442 , 40.398282]","SUSANVILLE",96130,"CA"
"28196",199,"[ -120.517378 , 40.946667]","TERMO",96132,"CA"
"28197",87,"[ -119.512164 , 38.64151]","TOPAZ",96133,"CA"
"28198",2613,"[ -121.434688 , 41.931621]","TULELAKE",96134,"CA"
"28199",0,"[ -120.204994 , 39.720719]","VINTON",96135,"CA"
"28200",148,"[ -120.352156 , 40.346233]","WENDEL",96136,"CA"
"28201",1843,"[ -121.109224 , 40.270359]","PENINSULA VILLAG",96137,"CA"
"28202",620,"[ -120.075328 , 39.231937]","CARNELIAN BAY",96140,"CA"
"28203",283,"[ -120.179035 , 39.078157]","HOMEWOOD",96141,"CA"
"28204",1029,"[ -120.135747 , 39.064406]","TAHOMA",96142,"CA"
"28205",3247,"[ -120.023287 , 39.240119]","KINGS BEACH",96143,"CA"
"28206",4944,"[ -120.144532 , 39.180618]","TAHOE CITY",96145,"CA"
"28207",717,"[ -120.052128 , 39.24475]","TAHOE VISTA",96148,"CA"
"28208",28975,"[ -119.986469 , 38.916976]","SOUTH LAKE TAHOE",96150,"CA"
"28209",9544,"[ -120.172942 , 39.338546]","TRUCKEE",96161,"CA"
"28210",199,"[ -120.295031 , 39.319321]","TRUCKEE",96162,"CA"
"28211",43273,"[ -157.933237 , 21.390795]","AIEA",96701,"HI"
"28212",5338,"[ -155.887463 , 19.438604]","CAPTAIN COOK",96704,"HI"
"28213",6466,"[ -159.538115 , 21.923017]","ELEELE",96705,"HI"
"28214",26089,"[ -158.010307 , 21.327418]","EWA BEACH",96706,"HI"
"28215",15891,"[ -158.087007 , 21.345284]","KAPOLEI",96707,"HI"
"28216",5695,"[ -156.299983 , 20.907097]","HAIKU",96708,"HI"
"28217",198,"[ -155.133335 , 19.888217]","HAKALAU",96710,"HI"
"28218",7870,"[ -158.069315 , 21.631151]","HALEIWA",96712,"HI"
"28219",1895,"[ -156.039659 , 20.761635]","HANA",96713,"HI"
"28220",1523,"[ -159.592022 , 21.915644]","HANAPEPE",96716,"HI"
"28221",3477,"[ -157.915704 , 21.61395]","HAUULA",96717,"HI"
"28222",91,"[ -155.284015 , 19.431103]","HAWAII NATIONAL",96718,"HI"
"28223",1741,"[ -155.838007 , 20.238021]","HAWI",96719,"HI"
"28224",40158,"[ -155.093921 , 19.702522]","HILO",96720,"HI"
"28225",4631,"[ -159.462587 , 22.215948]","PRINCEVILLE",96722,"HI"
"28226",2096,"[ -155.917639 , 19.610316]","HOLUALOA",96725,"HI"
"28227",1583,"[ -155.893356 , 19.44845]","HONAUNAU",96726,"HI"
"28228",3681,"[ -155.488026 , 20.08266]","HONOKAA",96727,"HI"
"28229",548,"[ -155.11766 , 19.872767]","HONOMU",96728,"HI"
"28230",853,"[ -157.079138 , 21.173025]","HOOLEHUA",96729,"HI"
"28231",2305,"[ -157.873734 , 21.56737]","KAAAWA",96730,"HI"
"28232",17289,"[ -156.478327 , 20.881388]","KAHULUI",96732,"HI"
"28233",53403,"[ -157.744781 , 21.406262]","KAILUA",96734,"HI"
"28234",19616,"[ -155.979809 , 19.653053]","KAILUA KONA",96740,"HI"
"28235",130,"[ -156.983453 , 21.19289]","KALAUPAPA",96742,"HI"
"28236",9140,"[ -155.705189 , 20.008128]","KAMUELA",96743,"HI"
"28237",55236,"[ -157.811543 , 21.422819]","KANEOHE",96744,"HI"
"28238",15627,"[ -159.344842 , 22.086798]","KAPAA",96746,"HI"
"28239",819,"[ -159.62413 , 21.921329]","KAUMAKANI",96747,"HI"
"28240",4419,"[ -156.969015 , 21.090504]","KAUNAKAKAI",96748,"HI"
"28241",4297,"[ -154.992644 , 19.589277]","KEAAU",96749,"HI"
"28242",1309,"[ -155.930025 , 19.526149]","KEALAKEKUA",96750,"HI"
"28243",3785,"[ -159.71988 , 21.973509]","KEKAHA",96752,"HI"
"28244",14759,"[ -156.447543 , 20.744124]","KIHEI",96753,"HI"
"28245",2550,"[ -155.798981 , 20.218323]","KAPAAU",96755,"HI"
"28246",4906,"[ -159.474927 , 21.908293]","KOLOA",96756,"HI"
"28247",818,"[ -157.027669 , 21.160097]","KUALAPUU",96757,"HI"
"28248",3975,"[ -155.020659 , 19.570637]","KURTISTOWN",96760,"HI"
"28249",14508,"[ -156.677162 , 20.917432]","LAHAINA",96761,"HI"
"28250",8481,"[ -157.939377 , 21.659513]","LAIE",96762,"HI"
"28251",2426,"[ -156.921027 , 20.829323]","LANAI CITY",96763,"HI"
"28252",1015,"[ -155.232263 , 19.980194]","LAUPAHOEHOE",96764,"HI"
"28253",10663,"[ -159.368258 , 21.981618]","LIHUE",96766,"HI"
"28254",13389,"[ -156.332735 , 20.846932]","MAKAWAO",96768,"HI"
"28255",797,"[ -159.790721 , 21.927639]","MAKAWELI",96769,"HI"
"28256",497,"[ -157.219277 , 21.142202]","MAUNALOA",96770,"HI"
"28257",3170,"[ -155.086436 , 19.550587]","MOUNTAIN VIEW",96771,"HI"
"28258",2729,"[ -155.657474 , 19.066844]","NAALEHU",96772,"HI"
"28259",0,"[ -155.159923 , 19.904436]","NINOLE",96773,"HI"
"28260",315,"[ -155.274666 , 20.011887]","OOKALA",96774,"HI"
"28261",917,"[ -155.449088 , 20.027748]","PAAUHAU",96775,"HI"
"28262",947,"[ -155.369728 , 20.027119]","PAAUILO",96776,"HI"
"28263",1616,"[ -155.481506 , 19.207898]","PAHALA",96777,"HI"
"28264",6702,"[ -154.923135 , 19.508901]","PAHOA",96778,"HI"
"28265",2311,"[ -156.38017 , 20.91539]","PAIA",96779,"HI"
"28266",208,"[ -155.218402 , 19.904835]","PAPAALOA",96780,"HI"
"28267",1700,"[ -155.098442 , 19.791643]","PAPAIKOU",96781,"HI"
"28268",38207,"[ -157.965164 , 21.408393]","PEARL CITY",96782,"HI"
"28269",2038,"[ -155.112994 , 19.835283]","PEPEEKEO",96783,"HI"
"28270",2639,"[ -155.19743 , 19.480066]","VOLCANO",96785,"HI"
"28271",43663,"[ -158.043527 , 21.500596]","WAHIAWA",96786,"HI"
"28272",34734,"[ -158.017379 , 21.45311]","MILILANI",96789,"HI"
"28273",5697,"[ -156.326026 , 20.753353]","KULA",96790,"HI"
"28274",7975,"[ -158.126673 , 21.576623]","WAIALUA",96791,"HI"
"28275",37518,"[ -158.178071 , 21.435192]","WAIANAE",96792,"HI"
"28276",15818,"[ -156.503612 , 20.896586]","WAILUKU",96793,"HI"
"28277",9055,"[ -157.713094 , 21.341786]","WAIMANALO",96795,"HI"
"28278",1960,"[ -159.669429 , 21.968487]","WAIMEA",96796,"HI"
"28279",52411,"[ -158.012418 , 21.398203]","WAIPAHU",96797,"HI"
"28280",23082,"[ -157.852072 , 21.317905]","HONOLULU",96813,"HI"
"28281",14182,"[ -157.843876 , 21.299846]","HONOLULU",96814,"HI"
"28282",28650,"[ -157.826616 , 21.281084]","HONOLULU",96815,"HI"
"28283",49208,"[ -157.800626 , 21.288677]","HONOLULU",96816,"HI"
"28284",48920,"[ -157.861469 , 21.329452]","HONOLULU",96817,"HI"
"28285",62915,"[ -157.926925 , 21.353173]","HONOLULU",96818,"HI"
"28286",50584,"[ -157.875947 , 21.34877]","HONOLULU",96819,"HI"
"28287",18366,"[ -157.755242 , 21.292811]","HONOLULU",96821,"HI"
"28288",39632,"[ -157.829819 , 21.311704]","HONOLULU",96822,"HI"
"28289",27432,"[ -157.698523 , 21.298684]","HONOLULU",96825,"HI"
"28290",33672,"[ -157.828388 , 21.294139]","HONOLULU",96826,"HI"
"28291",129,"[ -120.791384 , 44.889196]","ANTELOPE",97001,"OR"
"28292",4638,"[ -122.803881 , 45.228432]","AURORA",97002,"OR"
"28293",4253,"[ -122.475122 , 45.259723]","BEAVERCREEK",97004,"OR"
"28294",46660,"[ -122.805395 , 45.475035]","BEAVERTON",97005,"OR"
"28295",31650,"[ -122.859209 , 45.517675]","ALOHA",97006,"OR"
"28296",35583,"[ -122.859473 , 45.472985]","ALOHA",97007,"OR"
"28297",11406,"[ -122.380713 , 45.429704]","BORING",97009,"OR"
"28298",8,"[ -122.176587 , 45.557904]","BRIDAL VEIL",97010,"OR"
"28299",788,"[ -122.003621 , 45.365218]","BRIGHTWOOD",97011,"OR"
"28300",15801,"[ -122.68322 , 45.251425]","CANBY",97013,"OR"
"28301",951,"[ -121.882411 , 45.671447]","BONNEVILLE",97014,"OR"
"28302",12352,"[ -122.52005 , 45.414992]","CLACKAMAS",97015,"OR"
"28303",6361,"[ -123.2124 , 46.09978]","WESTPORT",97016,"OR"
"28304",4223,"[ -122.424753 , 45.157291]","COLTON",97017,"OR"
"28305",1003,"[ -122.812174 , 45.892474]","COLUMBIA CITY",97018,"OR"
"28306",2355,"[ -122.241746 , 45.522116]","CORBETT",97019,"OR"
"28307",1111,"[ -121.146797 , 45.429099]","FRIEND",97021,"OR"
"28308",3285,"[ -122.338053 , 45.358205]","EAGLE CREEK",97022,"OR"
"28309",8703,"[ -122.325858 , 45.287177]","ESTACADA",97023,"OR"
"28310",992,"[ -122.896185 , 45.108645]","GERVAIS",97026,"OR"
"28311",10148,"[ -122.590197 , 45.389882]","GLADSTONE",97027,"OR"
"28312",268,"[ -121.785426 , 45.318366]","TIMBERLINE LODGE",97028,"OR"
"28313",415,"[ -120.747795 , 45.301333]","GRASS VALLEY",97029,"OR"
"28314",35728,"[ -122.420258 , 45.515397]","GRESHAM",97030,"OR"
"28315",13718,"[ -121.539104 , 45.671058]","HOOD RIVER",97031,"OR"
"28316",6393,"[ -122.754115 , 45.160422]","HUBBARD",97032,"OR"
"28317",0,"[ -120.664895 , 45.083789]","KENT",97033,"OR"
"28318",18063,"[ -122.684721 , 45.409263]","LAKE OSWEGO",97034,"OR"
"28319",19305,"[ -122.722709 , 45.414666]","LAKE OSWEGO",97035,"OR"
"28320",1758,"[ -121.228164 , 45.074247]","MAUPIN",97037,"OR"
"28321",7829,"[ -122.575574 , 45.122256]","MOLALLA",97038,"OR"
"28322",550,"[ -120.695666 , 45.485332]","MORO",97039,"OR"
"28323",1573,"[ -121.324532 , 45.66167]","MOSIER",97040,"OR"
"28324",2236,"[ -121.588485 , 45.521584]","MOUNT HOOD PARKD",97041,"OR"
"28325",2935,"[ -122.535068 , 45.212973]","MULINO",97042,"OR"
"28326",0,"[ -121.440131 , 45.623245]","ODELL",97044,"OR"
"28327",36753,"[ -122.569991 , 45.337718]","OREGON CITY",97045,"OR"
"28328",6357,"[ -122.967067 , 46.064552]","RAINIER",97048,"OR"
"28329",1325,"[ -121.953691 , 45.355201]","ZIGZAG",97049,"OR"
"28330",389,"[ -120.726777 , 45.68515]","RUFUS",97050,"OR"
"28331",10355,"[ -122.828177 , 45.860825]","SAINT HELENS",97051,"OR"
"28332",2378,"[ -122.863445 , 45.826043]","WARREN",97053,"OR"
"28333",1317,"[ -122.898458 , 45.935553]","DEER ISLAND",97054,"OR"
"28334",12936,"[ -122.223049 , 45.378954]","SANDY",97055,"OR"
"28335",7812,"[ -122.892771 , 45.765451]","SCAPPOOSE",97056,"OR"
"28336",81,"[ -120.806953 , 45.047231]","SHANIKO",97057,"OR"
"28337",16319,"[ -121.190493 , 45.599504]","THE DALLES",97058,"OR"
"28338",4849,"[ -122.373866 , 45.525398]","TROUTDALE",97060,"OR"
"28339",16371,"[ -122.763132 , 45.372688]","TUALATIN",97062,"OR"
"28340",712,"[ -121.296517 , 45.231789]","WAMIC",97063,"OR"
"28341",2931,"[ -123.196662 , 45.857298]","VERNONIA",97064,"OR"
"28342",564,"[ -120.730356 , 45.597447]","WASCO",97065,"OR"
"28343",802,"[ -121.959826 , 45.339862]","WELCHES",97067,"OR"
"28344",19962,"[ -122.647952 , 45.366874]","WEST LINN",97068,"OR"
"28345",9397,"[ -122.769886 , 45.298646]","WILSONVILLE",97070,"OR"
"28346",17482,"[ -122.858342 , 45.144617]","WOODBURN",97071,"OR"
"28347",25232,"[ -122.415645 , 45.481699]","GRESHAM",97080,"OR"
"28348",2810,"[ -123.174402 , 45.115704]","AMITY",97101,"OR"
"28349",19140,"[ -123.79798 , 46.155802]","ASTORIA",97103,"OR"
"28350",3316,"[ -123.120982 , 45.653476]","BANKS",97106,"OR"
"28351",1483,"[ -123.876075 , 45.519658]","BAY CITY",97107,"OR"
"28352",133,"[ -123.823417 , 45.276746]","BEAVER",97108,"OR"
"28353",420,"[ -123.214555 , 45.736983]","BUXTON",97109,"OR"
"28354",1555,"[ -123.152346 , 45.28593]","CARLTON",97111,"OR"
"28355",1269,"[ -123.835628 , 45.285821]","CLOVERDALE",97112,"OR"
"28356",13173,"[ -123.041536 , 45.529034]","CORNELIUS",97113,"OR"
"28357",3640,"[ -123.075332 , 45.197722]","DAYTON",97114,"OR"
"28358",2382,"[ -123.01523 , 45.27761]","DUNDEE",97115,"OR"
"28359",17626,"[ -123.115152 , 45.532835]","GLENWOOD",97116,"OR"
"28360",374,"[ -123.233967 , 45.595747]","GALES CREEK",97117,"OR"
"28361",3844,"[ -123.16657 , 45.442738]","GASTON",97119,"OR"
"28362",627,"[ -123.952726 , 46.198028]","HAMMOND",97121,"OR"
"28363",366,"[ -123.871433 , 45.212016]","HEBO",97122,"OR"
"28364",24201,"[ -122.956998 , 45.498401]","HILLSBORO",97123,"OR"
"28365",20503,"[ -122.963608 , 45.53868]","HILLSBORO",97124,"OR"
"28366",549,"[ -123.186113 , 45.652468]","MANNING",97125,"OR"
"28367",1315,"[ -123.111362 , 45.246638]","LAFAYETTE",97127,"OR"
"28368",21848,"[ -123.204342 , 45.209677]","MCMINNVILLE",97128,"OR"
"28369",2118,"[ -123.904943 , 45.72159]","NEHALEM",97131,"OR"
"28370",18911,"[ -122.968503 , 45.309901]","NEWBERG",97132,"OR"
"28371",3164,"[ -123.907834 , 45.608511]","ROCKAWAY",97136,"OR"
"28372",1623,"[ -122.96737 , 45.195996]","SAINT PAUL",97137,"OR"
"28373",7239,"[ -123.878837 , 45.969506]","GEARHART",97138,"OR"
"28374",7623,"[ -122.856724 , 45.351419]","SHERWOOD",97140,"OR"
"28375",11010,"[ -123.818851 , 45.449185]","TILLAMOOK",97141,"OR"
"28376",124,"[ -123.311852 , 45.727033]","TIMBER",97144,"OR"
"28377",1114,"[ -123.95887 , 45.886172]","TOLOVANA PARK",97145,"OR"
"28378",4224,"[ -123.925366 , 46.145017]","WARRENTON",97146,"OR"
"28379",4276,"[ -123.203639 , 45.335049]","YAMHILL",97148,"OR"
"28380",2027,"[ -123.926344 , 45.178165]","NESKOWIN",97149,"OR"
"28381",22763,"[ -122.690258 , 45.498819]","PORTLAND",97201,"OR"
"28382",37147,"[ -122.636534 , 45.484007]","PORTLAND",97202,"OR"
"28383",24789,"[ -122.734699 , 45.588872]","PORTLAND",97203,"OR"
"28384",1094,"[ -122.674498 , 45.51807]","PORTLAND",97204,"OR"
"28385",5804,"[ -122.688846 , 45.52072]","PORTLAND",97205,"OR"
"28386",43134,"[ -122.59727 , 45.483995]","PORTLAND",97206,"OR"
"28387",5810,"[ -122.685447 , 45.526962]","PORTLAND",97209,"OR"
"28388",9284,"[ -122.703348 , 45.530318]","PORTLAND",97210,"OR"
"28389",28736,"[ -122.644815 , 45.565259]","PORTLAND",97211,"OR"
"28390",23898,"[ -122.642319 , 45.544127]","PORTLAND",97212,"OR"
"28391",29400,"[ -122.59867 , 45.537292]","PORTLAND",97213,"OR"
"28392",23413,"[ -122.636397 , 45.514207]","PORTLAND",97214,"OR"
"28393",16563,"[ -122.599001 , 45.514282]","PORTLAND",97215,"OR"
"28394",11436,"[ -122.55688 , 45.513746]","PORTLAND",97216,"OR"
"28395",29086,"[ -122.684196 , 45.57424]","PORTLAND",97217,"OR"
"28396",12305,"[ -122.600131 , 45.560032]","PORTLAND",97218,"OR"
"28397",34992,"[ -122.70738 , 45.457956]","PORTLAND",97219,"OR"
"28398",25679,"[ -122.556586 , 45.541109]","PORTLAND",97220,"OR"
"28399",10834,"[ -122.726723 , 45.491829]","PORTLAND",97221,"OR"
"28400",30905,"[ -122.615092 , 45.442919]","MILWAUKIE",97222,"OR"
"28401",33529,"[ -122.775974 , 45.443343]","GARDEN HOME",97223,"OR"
"28402",17149,"[ -122.788379 , 45.407292]","TIGARD",97224,"OR"
"28403",20934,"[ -122.768344 , 45.500449]","CEDAR HILLS",97225,"OR"
"28404",3171,"[ -122.674257 , 45.549564]","PORTLAND",97227,"OR"
"28405",23490,"[ -122.829924 , 45.541087]","PORTLAND",97229,"OR"
"28406",30643,"[ -122.500343 , 45.535753]","ROCKWOOD CORNERS",97230,"OR"
"28407",3760,"[ -122.838032 , 45.640124]","PORTLAND",97231,"OR"
"28408",10323,"[ -122.63631 , 45.528712]","PORTLAND",97232,"OR"
"28409",27274,"[ -122.498493 , 45.514206]","PORTLAND",97233,"OR"
"28410",24710,"[ -122.509091 , 45.488748]","PORTLAND",97236,"OR"
"28411",29648,"[ -122.559607 , 45.476207]","PORTLAND",97266,"OR"
"28412",29597,"[ -122.610631 , 45.407494]","OAK GROVE",97267,"OR"
"28413",48007,"[ -122.979692 , 44.926039]","SALEM",97301,"OR"
"28414",34814,"[ -123.044514 , 44.903899]","SALEM",97302,"OR"
"28415",35826,"[ -123.019015 , 44.985794]","KEIZER",97303,"OR"
"28416",16986,"[ -123.075323 , 44.958846]","SALEM",97304,"OR"
"28417",28239,"[ -122.966892 , 44.982502]","BROOKS",97305,"OR"
"28418",14770,"[ -123.043789 , 44.8685]","SALEM",97306,"OR"
"28419",42908,"[ -123.094409 , 44.627722]","ALBANY",97321,"OR"
"28420",1008,"[ -123.60892 , 44.369068]","ALSEA",97324,"OR"
"28421",4185,"[ -122.878575 , 44.817817]","WEST STAYTON",97325,"OR"
"28422",657,"[ -123.606715 , 44.628141]","BLODGETT",97326,"OR"
"28423",3249,"[ -122.948491 , 44.376974]","BROWNSVILLE",97327,"OR"
"28424",163,"[ -122.464214 , 44.392239]","CASCADIA",97329,"OR"
"28425",38801,"[ -123.272171 , 44.590411]","CORVALLIS",97330,"OR"
"28426",2528,"[ -123.277889 , 44.563783]","CORVALLIS",97331,"OR"
"28427",13009,"[ -123.279908 , 44.539281]","CORVALLIS",97333,"OR"
"28428",14447,"[ -123.319991 , 44.922534]","DALLAS",97338,"OR"
"28429",3022,"[ -124.03234 , 44.851445]","DEPOE BAY",97341,"OR"
"28430",589,"[ -122.18447 , 44.776619]","DETROIT",97342,"OR"
"28431",599,"[ -123.753096 , 44.637139]","EDDYVILLE",97343,"OR"
"28432",957,"[ -123.446149 , 44.870597]","FALLS CITY",97344,"OR"
"28433",192,"[ -122.544898 , 44.383556]","FOSTER",97345,"OR"
"28434",697,"[ -122.399498 , 44.752716]","GATES",97346,"OR"
"28435",1151,"[ -123.633518 , 45.074973]","GRAND RONDE",97347,"OR"
"28436",1159,"[ -123.125103 , 44.386151]","HALSEY",97348,"OR"
"28437",340,"[ -122.047574 , 44.701484]","IDANHA",97350,"OR"
"28438",5955,"[ -123.187913 , 44.848098]","INDEPENDENCE",97351,"OR"
"28439",5829,"[ -123.00596 , 44.749452]","JEFFERSON",97352,"OR"
"28440",23147,"[ -122.882064 , 44.531558]","LEBANON",97355,"OR"
"28441",234,"[ -123.773645 , 44.747514]","LOGSDEN",97357,"OR"
"28442",0,"[ -122.820083 , 44.776792]","LYONS",97358,"OR"
"28443",2340,"[ -122.476825 , 44.751566]","MILL CITY",97360,"OR"
"28444",8071,"[ -123.251233 , 44.837706]","MONMOUTH",97361,"OR"
"28445",4747,"[ -122.785611 , 45.073727]","MOUNT ANGEL",97362,"OR"
"28446",347,"[ -123.984337 , 44.998801]","NEOTSU",97364,"OR"
"28447",9239,"[ -124.050903 , 44.648653]","NEWPORT",97365,"OR"
"28448",1423,"[ -124.059968 , 44.57122]","SOUTH BEACH",97366,"OR"
"28449",6786,"[ -123.99556 , 44.968139]","LINCOLN CITY",97367,"OR"
"28450",2506,"[ -123.933244 , 45.013755]","OTIS",97368,"OR"
"28451",6879,"[ -123.392271 , 44.548817]","PHILOMATH",97370,"OR"
"28452",266,"[ -123.206424 , 45.020032]","RICKREALL",97371,"OR"
"28453",7170,"[ -122.768356 , 44.716792]","SCIO",97374,"OR"
"28454",1326,"[ -122.665418 , 45.022]","SCOTTS MILLS",97375,"OR"
"28455",1845,"[ -124.060708 , 44.477749]","SEAL ROCK",97376,"OR"
"28456",1067,"[ -123.106462 , 44.452951]","SHEDD",97377,"OR"
"28457",6591,"[ -123.400335 , 45.089703]","SHERIDAN",97378,"OR"
"28458",1869,"[ -123.906239 , 44.731333]","SILETZ",97380,"OR"
"28459",10399,"[ -122.762724 , 44.991041]","SILVERTON",97381,"OR"
"28460",6808,"[ -122.76241 , 44.80211]","STAYTON",97383,"OR"
"28461",2881,"[ -122.800718 , 44.842523]","SUBLIMITY",97385,"OR"
"28462",11237,"[ -122.728561 , 44.398111]","SWEET HOME",97386,"OR"
"28463",1257,"[ -123.110815 , 44.54973]","TANGENT",97389,"OR"
"28464",523,"[ -123.914861 , 44.405538]","TIDEWATER",97390,"OR"
"28465",5609,"[ -123.930119 , 44.627082]","TOLEDO",97391,"OR"
"28466",1243,"[ -122.950117 , 44.847607]","TURNER",97392,"OR"
"28467",3302,"[ -124.035053 , 44.408497]","WALDPORT",97394,"OR"
